footprint_mb perf
0 6.874947
1 6.609629
2 6.679352
3 6.791557
4 6.839518
5 7.014516
6 7.114844
7 7.367341
8 7.561867
9 7.795205
10 7.968607
11 8.36989
12 8.744692
13 8.922168
14 9.437625
15 9.851331
16 10.18571
17 10.360392
18 10.75636
19 10.854008
20 10.752778
21 10.86062
22 10.791398
23 10.43059
24 10.382416
25 10.385662
26 10.193172
27 10.637503
28 10.549946
29 10.020485
