footprint_mb perf
0 20.174323
4 19.98637
8 20.158688
12 20.053351
16 20.307732
20 20.33146
24 20.269496
28 20.441758
32 20.652591
36 20.98181
40 21.276865
44 22.315584
48 23.055904
52 24.723144
56 26.191302
60 27.755137
64 28.484167
68 29.486998
72 30.152485
76 30.293601
80 30.877952
84 31.123139
88 31.271005
92 31.53922
96 31.521882
100 31.565417
104 31.703887
108 31.729212
112 31.750836
