footprint_mb perf
0 17.37671
4 17.604581
8 17.507865
12 17.758182
16 18.073117
20 18.58315
24 18.659995
28 19.130002
32 19.851114
36 20.546846
40 21.402417
44 22.051223
48 23.33336
52 23.721277
56 25.98562
60 27.352808
64 29.061713
68 30.065548
72 31.367532
76 31.703444
80 32.091727
84 31.718208
88 32.389068
92 33.005494
96 32.457577
100 32.140446
104 32.935444
108 32.282354
112 32.685404
