footprint_mb perf
0 102.570643
4 105.462873
8 108.865108
12 111.552361
16 113.296926
20 115.156485
24 117.32648
28 122.71182
32 131.579561
36 138.939337
40 155.913167
44 172.954282
48 187.99736
52 200.150494
56 208.897173
60 213.986611
64 218.264799
68 220.873861
72 221.739474
76 223.159829
80 224.42137
84 225.316986
88 225.028059
92 226.159287
96 227.352958
100 234.504286
104 226.467688
108 226.005362
112 226.540172
