footprint_mb perf
0 19.674306
4 23.444099
8 24.47228
12 24.74577
16 24.956867
20 25.560542
24 26.007816
28 26.935276
32 27.341863
36 27.696825
40 28.694048
44 30.565178
48 31.586972
52 35.129423
56 37.387891
60 39.013609
64 41.29418
68 39.433268
72 39.946446
76 39.063732
80 40.127524
84 39.638177
88 38.958058
92 39.103063
96 39.032369
100 39.058056
104 38.808764
108 38.835917
112 38.207488
