footprint_mb perf
0 28.969533
4 29.982689
8 30.467358
12 31.695375
16 32.284576
20 33.422899
24 34.063336
28 34.990433
32 35.909259
36 37.30127
40 39.145462
44 39.963785
48 42.841295
52 45.40198
56 49.733207
60 53.590753
64 57.509983
68 62.457956
72 65.280327
76 66.768054
80 68.482795
84 69.626072
88 70.458585
92 71.20773
96 71.969782
100 72.132971
104 72.306763
108 73.087955
112 72.670628
