footprint_mb perf
0 88.70306
4 88.658003
8 88.97239
12 89.13504
16 90.080219
20 91.074019
24 92.693473
28 94.443169
32 95.202012
36 96.069335
40 100.395805
44 100.809345
48 103.981286
52 107.511423
56 112.648433
60 113.300153
64 121.010065
68 122.041766
72 124.732472
76 127.049331
80 128.69112
84 131.116608
88 130.294419
92 131.731761
96 131.591754
100 134.531721
104 131.677624
108 134.44812
112 133.062394
