footprint_mb perf
0 74.162806
4 99.789482
8 98.310107
12 100.053553
16 100.278802
20 107.892365
24 108.538185
28 109.654693
32 109.617033
36 111.341935
40 113.048831
44 115.636106
48 115.229955
52 117.277153
56 119.131753
60 120.372716
64 122.016527
68 122.390447
72 124.293822
76 125.203508
80 124.178806
84 125.494035
88 124.80668
92 125.202285
96 125.236636
100 125.354305
104 125.773247
108 126.580019
112 126.000896
