footprint_mb perf
0 26.154681
4 30.803062
8 30.955589
12 32.963588
16 32.906093
20 33.50789
24 33.857379
28 33.475024
32 33.881177
36 34.342329
40 34.406583
44 35.308461
48 34.672704
52 34.797348
56 35.101386
60 35.261976
64 35.128233
68 35.197719
72 34.934132
76 35.000957
80 35.134863
84 35.70923
88 35.296043
92 35.731467
96 34.941838
100 35.547025
104 35.614815
108 35.148884
112 34.964041
