footprint_mb perf
0 152.57054
4 182.299227
8 184.134514
12 192.479328
16 192.813786
20 200.86359
24 200.908354
28 201.701889
32 203.247054
36 205.000189
40 210.77232
44 210.864816
48 215.960033
52 218.006989
56 219.356185
60 223.828227
64 230.095119
68 229.55843
72 234.266889
76 234.493931
80 236.28828
84 236.16347
88 239.988569
92 239.560024
96 237.442941
100 240.9552
104 237.201599
108 240.072761
112 241.313447
