footprint_mb perf
0 3.815169
4 4.818565
8 4.819027
12 4.866975
16 5.195551
20 5.132127
24 5.20788
28 5.160116
32 5.090753
36 5.193201
40 5.370152
44 5.338136
48 5.383938
52 5.39894
56 5.593588
60 5.459704
64 5.567556
68 5.520092
72 5.817242
76 5.678453
80 5.692522
84 5.748545
88 5.851968
92 5.684696
96 5.684723
100 5.61055
104 5.797626
108 5.796236
112 5.721778
