0 6637177.0
4 7152859.5
8 7467095.5
12 7628230.5
16 7734874.0
20 7872740.0
24 7978968.0
28 8178999.0
32 8493070.5
36 8706699.0
40 9420247.0
44 10113355.5
48 11344477.5
52 13268919.0
56 14791952.0
60 16444042.0
64 17515606.5
68 18908482.5
72 20162186.0
76 20441965.5
80 21167702.0
84 21546416.5
88 21770626.5
92 22013069.0
96 22468793.5
100 22375513.5
104 22272360.5
108 22515794.0
112 22498973.0
