 0
600.perlbench_s 6793249.5
602.gcc_s 6921472.5
605.mcf_s 7014065.5
620.omnetpp_s 7264228.0
623.xalancbmk_s 6742220.0
625.x264_s 6807006.0
631.deepsjeng_s 6791857.0
641.leela_s 6727335.5
648.exchange2_s 6698137.0
657.xz_s 6920765.0
603.bwaves_s 8766640.5
607.cactuBSSN_s 7652431.0
619.lbm_s 17078902.0
627.cam4_s 6949911.0
628.pop2_s 8126033.5
638.imagick_s 6959617.0
644.nab_s 6807513.5
649.fotonik3d_s 12049696.0
654.roms_s 9212512.5
