 0
600.perlbench_s 6744010.0
602.gcc_s 6897826.0
605.mcf_s 6996642.5
620.omnetpp_s 7252405.5
623.xalancbmk_s 6724727.5
625.x264_s 6798183.5
631.deepsjeng_s 6751392.5
641.leela_s 6710699.0
648.exchange2_s 6669821.0
657.xz_s 6871386.0
603.bwaves_s 8464244.0
607.cactuBSSN_s 7527360.0
619.lbm_s 16593019.0
627.cam4_s 6948090.0
628.pop2_s 7939606.0
638.imagick_s 6958683.0
644.nab_s 6799254.0
649.fotonik3d_s 11999843.0
654.roms_s 9069469.0
