603.bwaves_s 14
607.cactuBSSN_s 10
619.lbm_s 25
627.cam4_s 1
628.pop2_s 10
638.imagick_s 1
644.nab_s 1
649.fotonik3d_s 15
654.roms_s 13
600.perlbench_s 1
602.gcc_s 1
605.mcf_s 2
620.omnetpp_s 2
623.xalancbmk_s 1
625.x264_s 1
631.deepsjeng_s 1
641.leela_s 1
648.exchange2_s 1
657.xz_s 1
