 0
0 15581916.0
4 16245785.0
8 16714512.0
12 17027765.0
16 17158328.0
20 17237645.0
24 17463185.0
28 17660493.0
32 18313846.0
36 18503213.0
40 19155045.0
44 20880300.0
48 22541321.0
52 24734416.0
56 27933373.0
60 32466501.0
64 35084438.0
68 37230678.0
72 38524286.0
76 39771560.0
80 40758100.0
84 41757298.0
88 42386156.0
92 42713329.0
96 43085926.0
100 43104638.0
104 43216862.0
108 43133292.0
112 43806676.0
