600.perlbench_s 0
602.gcc_s 4
605.mcf_s 4
620.omnetpp_s 8
623.xalancbmk_s 0
625.x264_s 0
631.deepsjeng_s 0
641.leela_s 0
648.exchange2_s 0
657.xz_s 0
603.bwaves_s 40
607.cactuBSSN_s 20
619.lbm_s 60
627.cam4_s 4
628.pop2_s 32
638.imagick_s 4
644.nab_s 0
649.fotonik3d_s 52
654.roms_s 40
