footprint_mb perf
0 38.467563
4 39.283332
8 40.062137
12 40.389908
16 41.317463
20 42.600602
24 43.147071
28 43.462737
32 44.960373
36 46.928496
40 48.263379
44 50.431778
48 53.109739
52 56.294886
56 60.681771
60 65.3828
64 69.468525
68 73.078589
72 76.049731
76 77.516805
80 79.00977
84 80.201303
88 81.172428
92 81.896388
96 82.334239
100 83.444663
104 83.344799
108 83.339751
112 83.866649
