footprint_mb perf
0 11.892436
4 12.12325
8 12.259355
12 12.393759
16 12.478044
20 12.549903
24 12.766273
28 12.95514
32 13.562013
36 13.48939
40 14.157192
44 14.772728
48 15.386457
52 16.242284
56 16.894833
60 17.716878
64 18.158052
68 18.589149
72 18.932202
76 18.911578
80 19.165081
84 19.15274
88 19.229482
92 19.331952
96 19.356921
100 19.338956
104 19.321534
108 19.192378
112 19.399499
