footprint_mb perf
0 88.889947
4 89.019776
8 89.207861
12 89.960308
16 90.96108
20 92.037511
24 93.050234
28 94.326234
32 95.838173
36 98.167623
40 99.031989
44 101.61816
48 106.276161
52 105.218497
56 113.24402
60 116.660085
64 121.399339
68 127.280974
72 126.791707
76 129.986785
80 132.230188
84 133.358139
88 133.420231
92 134.253501
96 134.803306
100 135.081131
104 133.755921
108 135.277529
112 133.472963
