footprint_mb perf
0 102.933234
4 105.872569
8 109.146485
12 111.315503
16 113.530616
20 114.90077
24 116.498289
28 123.584023
32 127.732242
36 140.16352
40 157.52062
44 174.180621
48 188.883121
52 198.599788
56 208.422442
60 214.685348
64 218.574365
68 221.176725
72 222.404924
76 223.897821
80 224.798116
84 225.647275
88 226.009949
92 226.501188
96 226.936983
100 227.116185
104 227.128564
108 227.204083
112 226.068144
