footprint_mb perf
0 52.478546
4 55.053607
8 56.941479
12 58.560133
16 60.308559
20 62.660536
24 64.368507
28 65.640391
32 67.735178
36 71.007656
40 75.937564
44 80.89003
48 88.987504
52 98.160343
56 107.039266
60 123.48512
64 134.278842
68 144.313482
72 152.425594
76 157.265916
80 161.479168
84 163.549684
88 167.570111
92 170.500796
96 171.76934
100 172.28122
104 172.74085
108 174.677913
112 175.3214
