 0
600.perlbench_s 5396668.0
602.gcc_s 5609287.5
605.mcf_s 5712369.5
620.omnetpp_s 6065285.5
623.xalancbmk_s 5316390.0
625.x264_s 5488871.5
631.deepsjeng_s 5423925.5
641.leela_s 5335555.5
648.exchange2_s 5261366.0
657.xz_s 5569814.0
603.bwaves_s 8842176.0
607.cactuBSSN_s 6901572.5
619.lbm_s 16472408.5
627.cam4_s 5810422.5
628.pop2_s 7477237.0
638.imagick_s 5640272.0
644.nab_s 5514837.0
649.fotonik3d_s 11469064.0
654.roms_s 8516132.5
