0 5256523.0
4 6007981.5
8 6331415.5
12 6550861.0
16 6726372.0
20 6896006.5
24 7024519.5
28 7255961.5
32 7652928.5
36 7933664.5
40 9535113.0
44 10215921.5
48 12477807.5
52 14438984.0
56 17015948.0
60 18714835.0
64 19965571.5
68 20884877.0
72 21584330.5
76 22098548.0
80 22509850.0
84 22549686.5
88 22660191.5
92 22994294.0
96 23070735.0
100 23161172.0
104 22956193.0
108 22972564.0
112 23134746.5
