footprint_mb perf
0 36.269456
4 36.41075
8 36.069807
12 36.447943
16 36.69758
20 37.240957
24 37.571723
28 38.538102
32 39.342255
36 39.67686
40 40.969394
44 41.817915
48 43.184223
52 44.292151
56 46.171559
60 48.39983
64 51.315338
68 51.04732
72 52.23689
76 52.683685
80 53.313678
84 53.83232
88 53.606853
92 53.152536
96 54.371855
100 54.588038
104 53.704695
108 53.565399
112 53.964238
