footprint_mb perf
0 38.330149
4 39.100267
8 39.80288
12 40.355094
16 41.166674
20 41.525295
24 42.035042
28 43.23701
32 44.588464
36 46.043885
40 48.023234
44 50.021611
48 52.269154
52 55.913077
56 59.8062
60 63.55076
64 68.131299
68 71.701324
72 74.107062
76 75.57662
80 76.691589
84 78.567352
88 79.110596
92 81.293609
96 81.212593
100 82.01358
104 81.467802
108 81.689682
112 81.695581
