0 6653899.5
4 7134899.0
8 7463118.0
12 7601444.5
16 7743693.0
20 7852806.0
24 8013318.5
28 8182598.0
32 8400794.0
36 8752518.0
40 9285283.0
44 10302842.0
48 11359536.5
52 12841862.5
56 14383599.0
60 16366583.0
64 17879484.0
68 18991053.0
72 19905017.0
76 20538920.5
80 21038414.0
84 21476259.0
88 21781256.0
92 22100054.5
96 22187357.5
100 22289180.5
104 22487312.5
108 22407405.0
112 22635074.0
