footprint_mb perf
0 20.796884
4 20.694333
8 20.77567
12 20.872686
16 20.948366
20 20.978452
24 21.04808
28 21.228511
32 21.349011
36 21.538007
40 21.812179
44 22.721829
48 23.425797
52 24.231573
56 25.851113
60 27.064746
64 27.955882
68 28.928253
72 29.482546
76 30.019363
80 30.285016
84 30.594603
88 30.615139
92 30.856942
96 30.93177
100 31.03366
104 31.084474
108 31.0972
112 31.156201
