footprint_mb perf
0 51.912584
4 52.549528
8 53.944147
12 54.732316
16 55.303328
20 56.308842
24 57.458656
28 59.221134
32 62.639916
36 66.89392
40 72.573952
44 80.643363
48 85.895454
52 92.401945
56 98.265382
60 101.780645
64 105.095293
68 107.709092
72 108.656191
76 109.230859
80 109.633036
84 110.462531
88 110.690936
92 110.963169
96 111.409484
100 111.121955
104 111.494426
108 111.382776
112 111.410194
