footprint_mb perf
0 28.788412
4 28.226645
8 28.775311
12 35.197781
16 29.348559
20 29.25512
24 29.42282
28 29.678868
32 29.996552
36 31.357889
40 32.423763
44 34.50345
48 36.4166
52 39.170541
56 40.958859
60 42.612301
64 43.433506
68 44.680595
72 44.908843
76 45.222376
80 45.31985
84 45.750886
88 45.587587
92 45.907865
96 46.307066
100 46.365882
104 45.784432
108 46.598467
112 45.86168
