footprint_mb perf
0 17.066819
4 17.199846
8 17.428528
12 17.559603
16 17.910545
20 18.124818
24 18.582711
28 18.866251
32 19.932499
36 20.046526
40 21.174985
44 21.805323
48 23.161498
52 24.11428
56 26.021782
60 27.778712
64 29.108529
68 30.335348
72 31.163255
76 31.809315
80 31.99811
84 31.994314
88 32.123943
92 32.455741
96 32.441786
100 32.599932
104 32.290759
108 32.663913
112 32.768676
