footprint_mb perf
0 43.688633
4 43.615156
8 43.846333
12 43.828337
16 43.940657
20 44.152721
24 44.196203
28 44.333249
32 44.528243
36 44.700565
40 44.865609
44 45.13233
48 45.560344
52 45.961544
56 46.00778
60 46.562342
64 47.107413
68 47.249317
72 47.653266
76 47.516911
80 47.723027
84 47.713705
88 47.805567
92 47.907832
96 47.929452
100 47.965472
104 48.11256
108 47.836388
112 48.111953
