footprint_mb perf
0 36.387819
4 36.443877
8 36.453551
12 36.899887
16 36.949505
20 37.923055
24 38.24594
28 38.842119
32 39.464357
36 40.67349
40 41.068692
44 42.299142
48 44.287455
52 44.903194
56 47.260952
60 50.333808
64 52.084867
68 53.069348
72 53.426214
76 53.694083
80 55.355686
84 54.567987
88 54.740837
92 54.720456
96 55.244057
100 54.801656
104 54.223034
108 54.723511
112 54.355682
