footprint_mb perf
0 72.837922
4 73.566141
8 73.851459
12 74.648549
16 75.204861
20 76.227418
24 76.963898
28 78.31209
32 80.046592
36 81.267399
40 83.642368
44 83.39629
48 88.99237
52 92.351483
56 98.68836
60 102.861315
64 109.565063
68 114.427147
72 116.658459
76 119.968056
80 122.006407
84 126.1924
88 124.268546
92 126.377729
96 127.439915
100 129.285207
104 127.292327
108 128.914119
112 128.69569
