0 6602855.0
4 7119606.0
8 7405370.5
12 7541810.5
16 7675664.0
20 7802283.5
24 7928666.5
28 8163098.5
32 8313255.5
36 8801685.0
40 9426742.0
44 9813181.0
48 11157822.5
52 12695459.0
56 14244701.5
60 15718530.5
64 17448944.0
68 18761765.5
72 19570713.0
76 20604086.0
80 20977818.0
84 21393181.5
88 21628548.0
92 21810895.0
96 21994602.5
100 22206107.0
104 22283713.0
108 22265159.5
112 22423090.0
