footprint_mb perf
0 21.86691
1 21.726389
2 21.634441
3 21.59314
4 21.549793
5 21.558116
6 21.511848
7 21.486657
8 21.518806
9 21.461403
10 21.444302
11 21.435146
12 21.489921
13 21.523925
14 21.33191
15 21.338609
16 21.396075
17 21.348678
18 21.397604
19 21.366192
20 21.383199
21 21.458049
22 21.448227
23 21.477759
24 21.50768
25 21.376531
26 21.448528
27 21.548337
28 21.460241
29 21.437061
