footprint_mb perf
0 36.081419
1 36.121468
2 36.212146
3 36.026857
4 36.304734
5 36.256095
6 36.416128
7 36.390241
8 36.872353
9 37.278915
10 38.154438
11 39.516835
12 40.628623
13 40.598721
14 41.862015
15 43.669144
16 44.448975
17 45.648899
18 47.558731
19 48.627858
20 50.025271
21 50.144954
22 50.974061
23 50.739656
24 50.923485
25 50.599689
26 49.783823
27 49.47749
28 49.180946
29 48.698365
