footprint_mb perf
0 17.274931
1 17.734013
2 17.771395
3 17.908902
4 18.208622
5 18.596231
6 19.004088
7 19.776536
8 20.682601
9 21.453892
10 22.618219
11 23.939121
12 25.438723
13 26.661103
14 27.96095
15 29.103881
16 30.204634
17 31.230481
18 31.873327
19 32.579797
20 33.066839
21 33.633457
22 34.037294
23 34.389289
24 34.661607
25 34.876616
26 35.114617
27 35.147624
28 35.395699
29 35.584816
