footprint_mb perf
0 72.072368
1 72.495676
2 72.751082
3 72.993497
4 72.98813
5 73.601027
6 74.217598
7 74.019513
8 74.569909
9 75.888922
10 77.725353
11 80.716262
12 80.912453
13 82.992495
14 86.410171
15 87.1334
16 92.12766
17 96.430853
18 101.377037
19 106.893448
20 111.823473
21 114.078561
22 117.353849
23 120.872545
24 121.162939
25 123.929957
26 122.189598
27 122.75929
28 122.549441
29 122.726321
