footprint_mb perf
0 47.813271
4 49.853829
8 51.626582
12 52.586566
16 53.29084
20 54.298591
24 55.059561
28 58.005319
32 60.683791
36 65.683201
40 72.49521
44 77.887745
48 84.576578
52 91.031459
56 96.296728
60 99.246351
64 102.34245
68 104.722044
72 105.843678
76 106.178321
80 106.679709
84 107.576558
88 107.467964
92 107.815233
96 107.843126
100 108.216495
104 107.744998
108 108.745505
112 108.623076
