footprint_mb perf
0 11.853988
4 12.030466
8 12.142959
12 12.252337
16 12.361116
20 12.470139
24 12.672814
28 12.911204
32 13.177089
36 13.485409
40 14.098074
44 14.495991
48 15.186572
52 15.857081
56 16.743619
60 17.535512
64 17.828096
68 18.262883
72 18.600059
76 18.725756
80 18.787709
84 18.898605
88 18.980583
92 18.998965
96 19.034592
100 19.043046
104 19.080621
108 19.08073
112 19.172622
