footprint_mb perf
0 21.800342
4 21.244573
8 21.439517
12 21.601503
16 21.67723
20 21.690985
24 21.709861
28 21.650692
32 21.815669
36 22.118045
40 22.747233
44 23.358554
48 24.507252
52 25.795105
56 27.148537
60 28.235487
64 29.514869
68 30.014797
72 30.879548
76 31.442082
80 31.632841
84 32.003344
88 32.102915
92 32.094157
96 32.336284
100 32.538915
104 32.403087
108 32.44887
112 32.413814
