footprint_mb perf
0 1.023955
4 1.087885
8 1.275717
12 1.283929
16 1.302163
20 1.310268
24 1.34671
28 1.371605
32 1.388928
36 1.442956
40 1.514186
44 1.591922
48 1.713368
52 1.78854
56 1.911434
60 2.006502
64 2.083294
68 2.144784
72 2.221472
76 2.210515
80 2.194253
84 2.185425
88 2.161322
92 2.161076
96 2.184484
100 2.194959
104 2.164362
108 2.171311
112 2.1798
