footprint_mb perf
0 43.272258
4 50.337291
8 52.335308
12 52.975989
16 53.893174
20 54.731365
24 55.964905
28 57.1146
32 58.027459
36 60.796605
40 64.671531
44 65.461382
48 70.854985
52 76.413326
56 84.563977
60 91.484309
64 100.393929
68 102.966586
72 104.065003
76 103.41741
80 108.128125
84 109.078203
88 108.618539
92 106.548186
96 110.30192
100 109.545035
104 108.39238
108 107.096353
112 108.035978
