footprint_mb perf
0 6.993474
4 8.797417
8 9.177604
12 9.298423
16 9.429066
20 9.545741
24 9.671889
28 9.904621
32 10.306387
36 10.622733
40 11.646826
44 11.910775
48 13.086602
52 14.334405
56 14.941161
60 15.783714
64 15.949331
68 16.159636
72 16.298512
76 16.548108
80 16.371618
84 16.502827
88 16.49773
92 16.58086
96 16.475998
100 16.606152
104 16.370661
108 16.36013
112 16.344905
