footprint_mb perf
0 18.540182
4 19.755228
8 20.792591
12 21.106052
16 21.570918
20 21.727023
24 22.267629
28 22.851823
32 23.566523
36 24.76276
40 27.247712
44 30.485828
48 34.186266
52 36.527866
56 39.227163
60 40.982913
64 42.22423
68 43.020305
72 43.55385
76 43.928471
80 44.298753
84 44.558893
88 44.529536
92 44.750341
96 44.778503
100 44.788331
104 44.516483
108 44.456974
112 44.479101
