footprint_mb perf
0 10.597152
4 12.684808
8 13.164486
12 13.30348
16 13.529975
20 13.683122
24 13.995518
28 14.106056
32 14.620377
36 15.232251
40 15.602038
44 16.298827
48 17.504107
52 18.673325
56 20.335951
60 20.874611
64 21.494567
68 22.221978
72 22.079462
76 22.210463
80 21.777447
84 21.804066
88 21.817899
92 21.896549
96 21.547908
100 21.43392
104 21.334286
108 21.537423
112 21.307422
