footprint_mb perf
0 24.071375
4 31.208312
8 31.508565
12 31.614988
16 31.82858
20 31.90184
24 31.975837
28 32.226573
32 32.612148
36 32.44771
40 32.685663
44 33.049384
48 33.335478
52 33.542454
56 33.957107
60 34.226218
64 34.545275
68 34.604867
72 34.790913
76 34.799836
80 34.771905
84 34.802578
88 34.67751
92 34.8722
96 34.725609
100 34.886729
104 34.699553
108 34.62599
112 34.775222
