footprint_mb perf
0 33.137677
4 41.070437
8 43.031742
12 44.130924
16 45.284451
20 47.947062
24 48.344408
28 50.159454
32 54.462746
36 59.199586
40 65.821613
44 75.225917
48 83.566958
52 91.726391
56 95.996104
60 101.713043
64 101.954461
68 103.779743
72 104.197339
76 104.485669
80 105.045229
84 105.180181
88 104.864699
92 105.377286
96 105.936223
100 105.827582
104 106.753882
108 106.041151
112 106.148062
