600.perlbench_s 0
602.gcc_s 0
605.mcf_s 0
620.omnetpp_s 4
623.xalancbmk_s 0
625.x264_s 0
631.deepsjeng_s 0
641.leela_s 0
648.exchange2_s 0
657.xz_s 0
603.bwaves_s 32
607.cactuBSSN_s 16
619.lbm_s 52
627.cam4_s 4
628.pop2_s 16
638.imagick_s 0
644.nab_s 0
649.fotonik3d_s 44
654.roms_s 36
