name1 name2 expected1 expected2 actual1 actual2
600.perlbench_s 602.gcc_s 0.9922658028449789 0.9855581502726654 0.9872743865724082 0.9999436134623916
600.perlbench_s 605.mcf_s 0.9922658028449789 0.9371691320244271 0.9792406457319468 1.0374336486843618
600.perlbench_s 620.omnetpp_s 0.9922658028449789 0.945677666638607 0.9563648801125271 0.9825478642248949
600.perlbench_s 623.xalancbmk_s 0.9922658028449789 0.998461799220758 1.000934500596822 1.000969141284228
600.perlbench_s 625.x264_s 0.9922658028449789 0.9937622154523431 0.997595629116215 1.0045563223288085
600.perlbench_s 631.deepsjeng_s 0.9922658028449789 0.9901011662416818 1.0016711904243756 0.9954845424596981
600.perlbench_s 641.leela_s 0.9922658028449789 0.9943279589797857 0.9943104144845041 0.9957342250510525
600.perlbench_s 648.exchange2_s 0.9922658028449789 0.9993960921634072 1.001489535782813 0.9963395209170302
600.perlbench_s 657.xz_s 0.9922658028449789 0.9740479491515459 0.9850851447526372 0.9875497144481337
600.perlbench_s 603.bwaves_s 0.856230771665911 1.026160516382231 0.9659910057367733 1.008662402076254
600.perlbench_s 607.cactuBSSN_s 0.9792461532035293 1.0095516154561655 0.9518535649849105 1.0169679810425134
600.perlbench_s 619.lbm_s 0.6143848210096998 0.9668096782285042 0.7732006133717645 0.9926708648370621
600.perlbench_s 627.cam4_s 0.9922658028449789 0.9706461004550503 0.9849241505585172 0.9936508871742334
600.perlbench_s 628.pop2_s 0.9184246044616418 1.0199020110253982 0.9493166728978709 1.009539377448393
600.perlbench_s 638.imagick_s 0.9922658028449789 1.0158688767066777 0.9928669713787192 0.9928936829126335
600.perlbench_s 644.nab_s 0.9922658028449789 1.0016846666787116 0.9964250420199561 0.9998497812476664
600.perlbench_s 649.fotonik3d_s 0.7368616226808817 0.9893029189587703 0.8513854850736358 1.0038488208244916
600.perlbench_s 654.roms_s 0.805989661858084 0.9878791680107954 0.8854443986852076 1.0056704684555176
602.gcc_s 605.mcf_s 0.9855581502726654 0.9371691320244271 0.9655598202140828 0.9928428570093446
602.gcc_s 620.omnetpp_s 0.9855581502726654 0.945677666638607 0.956004226770409 0.9649201347824109
602.gcc_s 623.xalancbmk_s 0.9855581502726654 0.998461799220758 1.0035384884209257 1.0011466610005366
602.gcc_s 625.x264_s 0.9855581502726654 0.9937622154523431 0.989759478851437 0.9985502718002769
602.gcc_s 631.deepsjeng_s 0.9855581502726654 0.9901011662416818 0.9920267934124708 0.9871529303014648
602.gcc_s 641.leela_s 0.9855581502726654 0.9943279589797857 0.9912398140577948 0.9943471419495851
602.gcc_s 648.exchange2_s 0.9855581502726654 0.9993960921634072 0.9977850258599296 0.9979643709598089
602.gcc_s 657.xz_s 0.9855581502726654 0.9740479491515459 0.9894809086072905 0.9665023186934404
602.gcc_s 603.bwaves_s 0.8562293436342007 1.026160516382231 0.9442524706279818 0.9981782177710606
602.gcc_s 607.cactuBSSN_s 0.9727125384367655 1.0095516154561655 0.9540031562620912 0.9968703885691803
602.gcc_s 619.lbm_s 0.5815132285188142 0.9668096782285042 0.7082274913614764 0.9722405635045102
602.gcc_s 627.cam4_s 0.9855581502726654 0.9706461004550503 0.9757455514323949 1.0371495676489073
602.gcc_s 628.pop2_s 0.8880029776992082 1.0199020110253982 0.9278110845993804 0.9879341289032436
602.gcc_s 638.imagick_s 0.9855581502726654 1.0158688767066777 0.9914262897829987 0.9963217530365521
602.gcc_s 644.nab_s 0.9855581502726654 1.0016846666787116 0.9943222044800187 0.99593569889321
602.gcc_s 649.fotonik3d_s 0.712610585480658 0.9893029189587703 0.8080902166981334 0.9903083980088964
602.gcc_s 654.roms_s 0.7955313292184995 0.9878791680107954 0.8716566329868889 0.9952786110474853
605.mcf_s 620.omnetpp_s 0.9371691320244271 0.945677666638607 0.9687491020377812 0.9436195570442518
605.mcf_s 623.xalancbmk_s 0.9371691320244271 0.998461799220758 1.0364438100075541 1.0026958427348858
605.mcf_s 625.x264_s 0.9371691320244271 0.9937622154523431 0.953506733958862 0.9808179111538274
