footprint_mb perf
0 39.949654
4 52.505257
8 51.290827
12 52.780591
16 55.612304
20 57.465469
24 57.578575
28 58.099391
32 58.539921
36 58.852219
40 59.459579
44 60.34396
48 61.22867
52 62.167095
56 62.696128
60 63.537647
64 64.233149
68 64.408187
72 64.550698
76 65.686365
80 65.632077
84 65.512098
88 65.690365
92 66.206766
96 65.564838
100 66.053606
104 65.937155
108 66.051256
112 65.907375
