footprint_mb perf
0 61.852923
4 71.049585
8 71.462839
12 72.119929
16 72.52941
20 72.566651
24 73.249919
28 73.277636
32 73.960362
36 74.726353
40 75.593661
44 77.136411
48 77.537012
52 78.377201
56 79.344581
60 80.910012
64 81.946937
68 82.770422
72 83.426729
76 83.859037
80 84.195033
84 84.402631
88 84.571046
92 84.657498
96 85.19717
100 85.151249
104 85.458176
108 85.126378
112 85.252958
