footprint_mb perf
0 42.989508
4 48.199672
8 48.847515
12 49.198356
16 49.554135
20 50.553998
24 50.777431
28 51.332729
32 52.00767
36 53.371702
40 54.642221
44 56.16306
48 57.21412
52 58.624748
56 59.603942
60 60.597521
64 61.221031
68 61.814324
72 62.526193
76 62.786742
80 63.365444
84 63.413223
88 63.858777
92 63.83986
96 63.5387
100 63.684407
104 63.743639
108 64.400235
112 64.309139
