footprint_mb perf
0 110.298816
4 120.352443
8 122.439188
12 123.998039
16 125.001446
20 125.96355
24 127.551729
28 129.502063
32 133.547405
36 137.148185
40 140.485638
44 144.984907
48 150.136616
52 153.278232
56 157.45889
60 160.00383
64 161.898721
68 164.849177
72 166.567757
76 167.034902
80 167.750924
84 169.099056
88 168.845175
92 170.241292
96 169.546268
100 170.674682
104 169.561738
108 171.285036
112 169.621765
