footprint_mb perf
0 11.155083
4 11.227416
8 11.233123
12 11.085671
16 11.513822
20 11.324308
24 11.525468
28 11.588399
32 11.862662
36 11.717687
40 12.229229
44 12.444192
48 12.713437
52 13.310174
56 13.813706
60 13.743269
64 13.183122
68 12.850053
72 12.947238
76 12.919479
80 12.920816
84 12.486375
88 12.937225
92 12.968699
96 12.727889
100 13.131794
104 12.651073
108 12.840097
112 12.632947
