footprint_mb perf
0 29.686897
4 30.227932
8 31.02438
12 32.096196
16 33.082255
20 33.754358
24 34.515082
28 35.664375
32 37.187992
36 37.836447
40 39.294961
44 41.233559
48 43.47101
52 45.990859
56 49.968949
60 54.604217
64 59.327426
68 63.272491
72 66.408819
76 67.690659
80 69.795546
84 70.898509
88 71.554344
92 72.111068
96 72.932746
100 73.397902
104 73.506073
108 74.408731
112 73.620301
