footprint_mb perf
0 52.125003
4 55.12138
8 56.816855
12 58.455512
16 60.511904
20 61.382382
24 62.832436
28 64.69769
32 67.522837
36 70.12522
40 74.664582
44 80.539257
48 87.290458
52 95.927013
56 107.491184
60 122.140149
64 133.674143
68 142.882927
72 166.054624
76 156.390037
80 161.443855
84 164.48894
88 168.552988
92 171.71742
96 170.92126
100 173.282599
104 173.684621
108 173.463945
112 175.825382
