footprint_mb perf
0 1.602068
1 1.644954
2 1.625114
3 1.639112
4 1.638378
5 1.643193
6 1.656508
7 1.709345
8 1.716012
9 1.726279
10 1.759389
11 1.776049
12 1.814252
13 1.840484
14 1.887262
15 1.94605
16 1.981491
17 2.065586
18 2.109612
19 2.164216
20 2.193402
21 2.243451
22 2.300132
23 2.314854
24 2.33038
25 2.357182
26 2.354405
27 2.341582
28 2.345608
29 2.347772
