footprint_mb perf
0 19.332322
1 19.416027
2 19.42058
3 19.470766
4 19.439853
5 19.491651
6 19.534749
7 19.790685
8 19.803959
9 20.239692
10 20.54244
11 20.865538
12 21.086516
13 21.673685
14 22.597457
15 23.02773
16 24.009741
17 24.964531
18 25.851322
19 26.088824
20 26.572567
21 27.243338
22 27.316184
23 27.534865
24 27.521366
25 27.189907
26 26.765179
27 26.856798
28 26.515549
29 26.315393
